round,player 0 bankroll,player 1 bankroll,player 2 bankroll
163,984.0,952.0,989.25
164,984.0,951.25,988.5
165,984.0,954.25,987.75
166,983.25,953.5,987.0
167,982.5,952.75,986.25
168,981.75,952.0,985.5
169,981.0,951.25,984.75
170,980.25,950.5,984.0
171,979.5,950.5,984.0
172,979.5,949.75,984.0
173,990.5,949.0,983.25
174,990.5,948.25,982.5
175,989.75,947.5,981.75
176,989.0,946.75,981.75
177,988.25,946.0,981.0
178,987.5,945.25,980.25
179,986.75,945.25,979.5
180,986.75,944.5,978.75
181,986.75,947.5,978.75
182,986.75,946.75,978.0
183,986.0,946.0,978.0
184,985.25,945.25,978.0
185,984.5,944.5,977.25
186,984.5,943.75,976.5
187,983.75,943.0,976.5
188,983.75,942.25,975.75
189,983.0,942.25,975.0
190,982.25,942.25,975.0
191,982.25,942.25,974.25
192,981.5,942.25,973.5
193,980.75,941.5,972.75
194,983.75,941.5,972.0
195,983.0,940.75,972.0
196,983.0,940.75,971.25
197,983.0,940.75,971.25
198,986.0,940.0,971.25
199,985.25,939.25,970.5
200,988.25,938.5,970.5
201,988.25,938.5,970.5
202,987.5,937.75,969.75
203,987.5,937.0,969.75
204,986.75,936.25,969.75
205,986.0,935.5,969.75
206,989.0,935.5,969.75
207,989.0,934.75,969.0
208,992.0,934.0,968.25
209,991.25,934.0,967.5
210,990.5,933.25,966.75
211,989.75,933.25,966.0
212,989.0,933.25,965.25
213,988.25,933.25,965.25
214,988.25,933.25,965.25
215,987.5,932.5,964.5
216,987.5,932.5,963.75
217,986.75,931.75,963.0
218,989.75,934.75,962.25
219,989.0,934.75,962.25
220,988.25,934.75,961.5
221,987.5,934.0,960.75
222,990.5,934.0,960.0
223,990.5,934.0,960.0
224,990.5,933.25,959.25
225,989.75,932.5,959.25
226,989.0,932.5,958.5
227,988.25,932.5,958.5
228,991.25,931.75,957.75
229,990.5,931.0,957.0
230,989.75,930.25,956.25
231,989.0,929.5,955.5
232,992.0,928.75,954.75
233,992.0,928.75,954.75
234,991.25,928.75,954.0
235,990.5,928.75,953.25
236,989.75,928.0,964.25
237,989.75,927.25,964.25
238,989.75,926.5,967.25
239,989.75,925.75,966.5
240,992.75,928.75,965.75
241,992.0,928.0,965.0
242,991.25,928.0,965.0
243,991.25,927.25,965.0
244,990.5,927.25,965.0
245,993.5,926.5,964.25
246,993.5,925.75,963.5
247,992.75,925.75,963.5
248,992.75,925.0,963.5
249,992.75,925.0,963.5
250,992.0,924.25,962.75
251,992.0,923.5,962.0
252,991.25,922.75,961.25
253,990.5,922.0,960.5
254,989.75,921.25,959.75
255,989.75,921.25,959.75
256,989.0,924.25,959.0
257,989.0,924.25,958.25
258,988.25,924.25,958.25
259,987.5,924.25,957.5
260,987.5,923.5,956.75
261,987.5,923.5,956.75
262,986.75,922.75,956.0
263,986.0,922.0,955.25
264,986.0,922.0,955.25
265,985.25,925.0,955.25
266,985.25,925.0,954.5
267,984.5,925.0,953.75
268,983.75,925.0,953.75
269,983.0,924.25,953.0
270,982.25,923.5,952.25
271,981.5,922.75,952.25
272,980.75,922.75,952.25
273,980.0,922.0,952.25
274,983.0,922.0,951.5
275,986.0,925.0,954.5
276,985.25,924.25,954.5
277,984.5,923.5,954.5
278,983.75,922.75,953.75
279,983.75,922.75,953.75
280,983.75,922.0,953.0
281,986.75,921.25,952.25
282,986.0,932.25,951.5
283,986.0,932.25,951.5
284,986.0,931.5,950.75
285,985.25,931.5,950.75
286,985.25,930.75,950.0
287,985.25,930.75,949.25
288,984.5,930.75,948.5
289,984.5,930.75,947.75
290,983.75,930.75,947.75
291,983.75,930.0,947.75
292,983.75,930.0,947.0
293,983.0,929.25,947.0
294,983.0,929.25,950.0
295,983.0,929.25,950.0
296,983.0,928.5,949.25
297,982.25,927.75,948.5
298,981.5,927.0,947.75
299,981.5,927.0,947.0
300,980.75,926.25,946.25
301,980.0,926.25,946.25
302,991.0,925.5,945.5
303,990.25,924.75,944.75
304,989.5,924.0,947.75
305,989.5,924.0,947.0
306,988.75,923.25,946.25
307,988.0,922.5,945.5
308,987.25,921.75,944.75
309,987.25,921.0,944.75
310,986.5,920.25,944.0
311,986.5,920.25,944.0
312,986.5,920.25,943.25
313,985.75,920.25,942.5
314,985.75,920.25,942.5
315,988.75,920.25,941.75
316,988.0,920.25,941.0
317,987.25,919.5,940.25
318,987.25,918.75,939.5
319,990.25,918.0,942.5
320,989.5,918.0,942.5
321,988.75,917.25,941.75
322,988.0,917.25,941.75
323,987.25,916.5,941.0
324,986.5,915.75,940.25
325,985.75,915.0,939.5
326,985.0,915.0,939.5
327,984.25,914.25,939.5
328,984.25,914.25,938.75
329,983.5,914.25,938.0
330,982.75,914.25,938.0
331,982.75,914.25,938.0
332,982.75,913.5,937.25
333,982.75,913.5,937.25
334,982.0,913.5,937.25
335,982.0,913.5,937.25
336,982.0,912.75,937.25
337,981.25,912.0,937.25
338,980.5,911.25,936.5
339,979.75,911.25,936.5
340,979.0,910.5,935.75
341,979.0,909.75,935.0
342,979.0,909.0,935.0
343,978.25,908.25,934.25
344,977.5,908.25,937.25
345,976.75,907.5,936.5
346,976.0,906.75,939.5
347,976.0,906.0,939.5
348,976.0,906.0,939.5
349,975.25,906.0,939.5
350,974.5,905.25,939.5
351,977.5,904.5,938.75
352,976.75,903.75,938.75
353,976.75,903.75,938.0
354,976.0,903.75,937.25
355,976.0,903.75,936.5
356,975.25,903.0,935.75
357,974.5,903.0,938.75
358,973.75,903.0,938.0
359,973.75,902.25,937.25
360,973.0,902.25,937.25
361,972.25,901.5,936.5
362,972.25,900.75,936.5
363,971.5,900.0,935.75
364,970.75,899.25,935.0
365,970.0,898.5,935.0
366,970.0,898.5,935.0
367,970.0,897.75,935.0
368,969.25,897.0,934.25
369,968.5,896.25,933.5
370,968.5,896.25,932.75
371,967.75,896.25,932.0
372,967.75,896.25,932.0
373,967.0,895.5,932.0
374,966.25,894.75,931.25
375,966.25,894.0,931.25
376,965.5,893.25,930.5
377,964.75,892.5,929.75
378,964.0,891.75,932.75
379,964.0,891.75,932.0
380,963.25,891.0,931.25
381,963.25,891.0,931.25
382,962.5,890.25,931.25
383,962.5,889.5,931.25
384,962.5,888.75,930.5
385,965.5,888.0,933.5
386,964.75,887.25,932.75
387,964.0,887.25,932.0
388,964.0,886.5,932.0
389,963.25,885.75,931.25
390,962.5,885.0,931.25
391,961.75,884.25,930.5
392,961.75,884.25,929.75
393,961.75,884.25,929.0
394,964.75,883.5,932.0
395,964.75,886.5,932.0
396,964.0,889.5,935.0
397,963.25,888.75,934.25
398,962.5,888.0,934.25
399,961.75,887.25,934.25
400,961.0,886.5,934.25
401,960.25,886.5,934.25
402,960.25,886.5,933.5
403,960.25,885.75,933.5
404,959.5,885.0,933.5
405,958.75,885.0,933.5
406,958.0,884.25,932.75
407,958.0,883.5,932.75
408,958.0,882.75,932.0
409,957.25,882.75,932.0
410,956.5,882.0,931.25
411,956.5,881.25,930.5
412,956.5,880.5,929.75
413,955.75,879.75,932.75
414,955.0,879.0,932.0
415,954.25,879.0,932.0
416,965.25,878.25,931.25
417,968.25,877.5,930.5
418,967.5,880.5,929.75
419,967.5,880.5,929.75
420,967.5,880.5,929.75
421,966.75,879.75,929.0
422,966.0,879.0,928.25
423,966.0,879.0,927.5
424,965.25,879.0,927.5
425,965.25,878.25,927.5
426,965.25,878.25,927.5
427,964.5,878.25,926.75
428,975.5,877.5,926.0
429,974.75,876.75,926.0
430,974.75,876.75,926.0
431,974.0,876.0,929.0
432,973.25,875.25,928.25
433,972.5,874.5,928.25
434,971.75,874.5,927.5
435,971.0,873.75,930.5
436,971.0,873.0,930.5
437,971.0,873.0,930.5
438,970.25,872.25,929.75
439,969.5,872.25,929.0
440,972.5,871.5,928.25
441,972.5,871.5,928.25
442,971.75,870.75,927.5
443,971.0,870.0,926.75
444,971.0,870.0,926.75
445,971.0,869.25,926.75
446,970.25,868.5,926.0
447,969.5,868.5,926.0
448,969.5,867.75,926.0
449,968.75,867.0,925.25
450,968.0,866.25,924.5
451,967.25,865.5,923.75
452,966.5,865.5,923.75
453,965.75,865.5,923.0
454,965.75,864.75,923.0
455,965.75,864.0,923.0
456,965.0,863.25,922.25
457,965.0,863.25,921.5
458,965.0,862.5,920.75
459,965.0,861.75,920.75
460,965.0,861.0,920.75
461,964.25,860.25,920.0
462,963.5,859.5,919.25
463,963.5,858.75,919.25
464,963.5,858.0,918.5
465,963.5,857.25,917.75
466,962.75,856.5,917.75
467,962.0,855.75,917.0
468,962.0,855.0,920.0
469,961.25,854.25,919.25
470,961.25,854.25,918.5
471,961.25,854.25,917.75
472,960.5,853.5,917.75
473,959.75,852.75,917.75
474,959.75,852.75,920.75
475,959.75,852.75,920.75
476,959.0,852.75,920.0
477,958.25,852.0,919.25
478,957.5,852.0,918.5
479,956.75,852.0,917.75
480,956.75,851.25,917.75
481,956.75,851.25,917.75
482,956.0,854.25,920.75
483,955.25,854.25,920.0
484,954.5,853.5,919.25
485,954.5,853.5,919.25
486,954.5,852.75,918.5
487,953.75,852.0,917.75
488,953.0,852.0,917.75
489,952.25,851.25,917.75
490,951.5,850.5,917.75
491,951.5,850.5,917.75
492,950.75,849.75,917.0
493,950.75,849.0,917.0
494,953.75,848.25,916.25
495,953.75,848.25,916.25
496,953.0,848.25,915.5
497,956.0,847.5,914.75
498,956.0,846.75,914.0
499,956.0,846.0,914.0
500,956.0,846.0,913.25
501,955.25,845.25,916.25
502,954.5,844.5,915.5
503,954.5,843.75,915.5
504,954.5,843.0,914.75
505,953.75,843.0,914.75
506,953.0,842.25,914.75
507,952.25,842.25,914.0
508,951.5,841.5,913.25
509,951.5,840.75,912.5
510,951.5,840.0,912.5
511,950.75,839.25,912.5
512,950.0,839.25,912.5
513,950.0,838.5,911.75
514,949.25,837.75,911.0
515,949.25,837.75,911.0
516,948.5,837.0,910.25
517,951.5,837.0,909.5
518,951.5,837.0,908.75
519,950.75,836.25,908.75
520,950.75,836.25,908.0
521,950.75,835.5,908.0
522,950.0,834.75,911.0
523,950.0,834.75,910.25
524,949.25,834.0,909.5
525,948.5,837.0,908.75
526,948.5,837.0,908.75
527,947.75,836.25,908.0
528,947.0,847.25,919.0
529,947.0,846.5,918.25
530,946.25,845.75,917.5
531,946.25,845.75,917.5
532,945.5,845.75,916.75
533,944.75,845.75,916.0
534,944.75,848.75,915.25
535,944.0,848.75,915.25
536,944.0,848.75,915.25
537,944.0,848.0,915.25
538,943.25,848.0,914.5
539,942.5,847.25,914.5
540,942.5,846.5,913.75
541,941.75,846.5,913.75
542,941.75,846.5,913.0
543,941.0,846.5,912.25
544,940.25,846.5,911.5
545,939.5,845.75,911.5
546,939.5,845.75,910.75
547,938.75,845.0,910.75
548,938.0,845.0,910.75
549,938.0,845.0,910.75
550,938.0,844.25,910.0
551,937.25,844.25,910.0
552,936.5,843.5,909.25
553,939.5,842.75,908.5
554,938.75,842.75,908.5
555,938.0,845.75,907.75
556,938.0,845.75,907.0
557,937.25,845.75,906.25
558,937.25,845.0,906.25
559,936.5,845.0,905.5
560,935.75,848.0,904.75
561,935.75,848.0,904.75
562,935.75,848.0,904.0
563,935.0,848.0,903.25
564,935.0,847.25,902.5
565,934.25,846.5,901.75
566,933.5,845.75,901.75
567,933.5,845.75,901.0
568,933.5,845.75,900.25
569,932.75,845.75,899.5
570,932.0,845.75,898.75
571,932.0,845.0,898.75
572,931.25,845.0,898.75
573,930.5,845.0,898.0
574,929.75,844.25,898.0
575,929.0,843.5,898.0
576,932.0,842.75,897.25
577,931.25,842.0,896.5
578,931.25,842.0,896.5
579,930.5,841.25,896.5
580,929.75,840.5,895.75
581,929.75,840.5,895.0
582,932.75,839.75,894.25
583,932.0,839.0,893.5
584,932.0,839.0,893.5
585,931.25,838.25,893.5
586,931.25,837.5,892.75
587,930.5,840.5,892.0
588,929.75,839.75,891.25
589,932.75,839.0,890.5
590,935.75,842.0,889.75
591,935.75,842.0,889.0
592,935.75,842.0,888.25
593,935.0,845.0,888.25
594,934.25,845.0,887.5
595,933.5,844.25,890.5
596,933.5,844.25,890.5
597,933.5,843.5,893.5
598,932.75,842.75,893.5
599,932.75,842.75,892.75
600,932.0,842.0,892.0
601,931.25,842.0,891.25
602,930.5,853.0,890.5
603,929.75,852.25,890.5
604,929.0,851.5,889.75
605,928.25,850.75,889.75
606,928.25,850.0,889.0
607,927.5,850.0,889.0
608,930.5,849.25,889.0
609,929.75,849.25,889.0
610,929.75,849.25,888.25
611,929.75,849.25,888.25
612,929.0,849.25,888.25
613,928.25,848.5,888.25
614,928.25,847.75,888.25
615,927.5,847.0,891.25
616,927.5,847.0,891.25
617,926.75,846.25,891.25
618,929.75,845.5,891.25
619,929.0,848.5,890.5
620,929.0,847.75,890.5
621,928.25,847.75,889.75
622,927.5,847.0,889.75
623,930.5,846.25,889.0
624,929.75,846.25,888.25
625,929.0,845.5,888.25
626,928.25,844.75,888.25
627,928.25,844.0,887.5
628,927.5,843.25,887.5
629,926.75,843.25,886.75
630,926.0,842.5,886.0
631,926.0,842.5,886.0
632,929.0,841.75,889.0
633,929.0,841.75,888.25
634,929.0,841.75,891.25
635,928.25,841.75,890.5
636,927.5,841.0,889.75
637,926.75,840.25,889.0
638,926.0,839.5,889.0
639,925.25,838.75,889.0
640,925.25,838.75,889.0
641,924.5,838.0,888.25
642,924.5,838.0,888.25
643,924.5,838.0,888.25
644,923.75,837.25,887.5
645,923.0,837.25,886.75
646,922.25,837.25,886.75
647,921.5,836.5,886.0
648,924.5,835.75,889.0
649,924.5,835.0,888.25
650,923.75,838.0,887.5
651,923.0,837.25,886.75
652,922.25,836.5,886.0
653,921.5,835.75,889.0
654,920.75,835.0,892.0
655,920.0,835.0,892.0
656,919.25,834.25,891.25
657,918.5,834.25,890.5
658,917.75,833.5,890.5
659,917.0,832.75,890.5
660,917.0,832.75,890.5
661,920.0,832.0,890.5
662,919.25,832.0,890.5
663,922.25,835.0,889.75
664,921.5,835.0,889.0
665,920.75,834.25,888.25
666,920.0,834.25,887.5
667,920.0,834.25,887.5
668,920.0,833.5,886.75
669,920.0,832.75,886.0
670,919.25,832.0,885.25
671,918.5,832.0,884.5
672,917.75,832.0,883.75
673,917.0,831.25,883.0
674,916.25,831.25,883.0
675,915.5,831.25,882.25
676,915.5,830.5,885.25
677,914.75,829.75,888.25
678,914.0,832.75,888.25
679,914.0,832.75,888.25
680,913.25,835.75,891.25
681,912.5,835.0,890.5
682,912.5,835.0,890.5
683,912.5,834.25,889.75
684,911.75,833.5,889.0
685,911.0,832.75,888.25
686,911.0,832.75,887.5
687,911.0,832.75,887.5
688,911.0,832.0,886.75
689,911.0,832.0,886.0
690,914.0,831.25,889.0
691,914.0,830.5,888.25
692,914.0,829.75,888.25
693,913.25,832.75,887.5
694,912.5,832.75,886.75
695,911.75,832.75,886.75
696,911.0,832.75,886.0
697,910.25,832.0,889.0
698,909.5,831.25,889.0
699,908.75,830.5,892.0
700,908.75,829.75,895.0
701,908.75,829.0,894.25
702,908.0,829.0,893.5
703,907.25,828.25,892.75
704,907.25,828.25,892.0
705,907.25,827.5,892.0
706,906.5,826.75,903.0
707,906.5,826.0,903.0
708,906.5,825.25,902.25
709,906.5,825.25,902.25
710,905.75,824.5,902.25
711,905.0,835.5,901.5
712,905.0,835.5,900.75
713,904.25,838.5,903.75
714,903.5,837.75,906.75
715,902.75,840.75,906.75
716,902.0,840.0,909.75
717,902.0,840.0,909.0
718,901.25,843.0,909.0
719,900.5,842.25,909.0
720,900.5,841.5,908.25
721,900.5,840.75,907.5
722,900.5,840.75,906.75
723,903.5,840.75,906.75
724,903.5,840.75,906.75
725,902.75,840.75,909.75
726,902.0,840.0,920.75
727,902.0,840.0,920.75
728,902.0,839.25,920.75
729,902.0,838.5,920.0
730,901.25,838.5,920.0
731,901.25,841.5,923.0
732,900.5,841.5,922.25
733,899.75,840.75,922.25
734,899.0,840.75,921.5
735,902.0,840.0,920.75
736,902.0,840.0,920.75
737,901.25,839.25,920.75
738,900.5,838.5,923.75
739,899.75,838.5,926.75
740,899.75,837.75,926.0
741,899.0,837.0,925.25
742,899.0,836.25,924.5
743,898.25,835.5,923.75
744,897.5,835.5,923.75
745,896.75,834.75,923.75
746,896.0,834.75,923.75
747,896.0,834.75,923.75
748,896.0,834.75,923.75
749,895.25,834.75,923.0
750,894.5,834.0,922.25
751,894.5,833.25,922.25
752,894.5,833.25,922.25
753,893.75,833.25,922.25
754,893.75,833.25,922.25
755,893.0,832.5,921.5
756,893.0,832.5,921.5
757,892.25,831.75,924.5
758,892.25,831.0,923.75
759,895.25,834.0,923.75
760,895.25,837.0,923.0
761,895.25,837.0,922.25
762,895.25,840.0,925.25
763,894.5,839.25,925.25
764,893.75,839.25,924.5
765,893.75,839.25,924.5
766,893.75,839.25,923.75
767,893.0,838.5,923.0
768,896.0,841.5,922.25
769,896.0,840.75,922.25
770,896.0,840.0,922.25
771,895.25,840.0,922.25
772,895.25,840.0,921.5
773,894.5,840.0,921.5
774,897.5,839.25,920.75
775,896.75,838.5,920.0
776,896.0,837.75,920.0
777,895.25,837.0,919.25
778,894.5,837.0,919.25
779,893.75,837.0,919.25
780,893.0,836.25,919.25
781,892.25,835.5,919.25
782,892.25,834.75,918.5
783,892.25,834.75,918.5
784,891.5,834.0,917.75
785,890.75,833.25,917.0
786,890.0,832.5,916.25
787,893.0,835.5,919.25
788,892.25,838.5,918.5
789,892.25,837.75,917.75
790,891.5,837.75,917.0
791,891.5,837.0,917.0
792,891.5,836.25,916.25
793,890.75,836.25,915.5
794,890.0,835.5,915.5
795,889.25,835.5,915.5
796,888.5,834.75,914.75
797,887.75,834.75,914.0
798,887.75,837.75,917.0
799,887.0,837.0,917.0
800,886.25,837.0,917.0
801,885.5,837.0,916.25
802,884.75,836.25,915.5
803,884.0,847.25,914.75
804,883.25,846.5,914.75
805,882.5,846.5,914.0
806,881.75,849.5,913.25
807,884.75,852.5,912.5
808,884.0,851.75,911.75
809,884.0,851.75,911.75
810,884.0,851.75,911.75
811,883.25,851.0,911.0
812,882.5,851.0,910.25
813,881.75,851.0,909.5
814,881.0,854.0,909.5
815,880.25,857.0,912.5
816,879.5,856.25,912.5
817,878.75,855.5,911.75
818,881.75,858.5,911.0
819,881.0,858.5,910.25
820,881.0,857.75,909.5
821,881.0,857.0,908.75
822,881.0,857.0,908.0
823,880.25,856.25,907.25
824,880.25,856.25,906.5
825,879.5,855.5,905.75
826,878.75,858.5,905.0
827,878.0,857.75,904.25
828,877.25,857.0,904.25
829,876.5,856.25,903.5
830,876.5,855.5,902.75
831,875.75,855.5,902.75
832,875.0,854.75,902.0
833,875.0,854.0,901.25
834,875.0,853.25,901.25
835,874.25,852.5,904.25
836,874.25,852.5,904.25
837,874.25,851.75,903.5
838,873.5,851.0,902.75
839,872.75,854.0,902.75
840,872.0,853.25,905.75
841,871.25,852.5,905.75
842,871.25,852.5,905.0
843,870.5,851.75,904.25
844,869.75,851.75,903.5
845,869.0,851.75,902.75
846,868.25,851.0,902.0
847,871.25,850.25,905.0
848,871.25,850.25,905.0
849,870.5,850.25,904.25
850,869.75,849.5,907.25
851,869.0,848.75,906.5
852,868.25,848.0,905.75
853,871.25,847.25,905.0
854,870.5,846.5,904.25
855,869.75,845.75,904.25
856,869.75,845.75,904.25
857,869.75,845.75,903.5
858,869.75,845.75,902.75
859,869.75,845.75,905.75
860,869.0,845.0,905.0
861,869.0,844.25,905.0
862,868.25,844.25,905.0
863,867.5,843.5,904.25
864,867.5,843.5,904.25
865,870.5,842.75,903.5
866,869.75,842.0,902.75
867,869.0,845.0,902.75
868,868.25,844.25,902.0
869,867.5,843.5,901.25
870,866.75,843.5,900.5
871,866.0,842.75,900.5
872,865.25,842.0,899.75
873,864.5,845.0,899.0
874,864.5,845.0,898.25
875,864.5,844.25,897.5
876,864.5,843.5,897.5
877,863.75,843.5,897.5
878,863.75,843.5,897.5
879,863.0,846.5,896.75
880,862.25,846.5,896.75
881,865.25,845.75,899.75
882,864.5,845.0,899.75
883,864.5,848.0,899.0
884,863.75,847.25,899.0
885,863.0,847.25,898.25
886,863.0,846.5,897.5
887,863.0,846.5,896.75
888,862.25,849.5,899.75
889,861.5,849.5,899.0
890,860.75,848.75,898.25
891,863.75,848.0,897.5
892,863.0,847.25,896.75
893,863.0,847.25,896.0
894,866.0,847.25,895.25
895,865.25,846.5,895.25
896,864.5,845.75,894.5
897,863.75,845.0,905.5
898,863.75,845.0,905.5
899,863.75,845.0,904.75
900,863.75,845.0,904.0
901,863.0,848.0,903.25
902,863.0,847.25,903.25
903,863.0,847.25,902.5
904,863.0,850.25,901.75
905,863.0,850.25,901.0
906,866.0,849.5,900.25
907,866.0,849.5,900.25
908,865.25,849.5,903.25
909,864.5,848.75,903.25
910,863.75,848.0,903.25
911,863.75,848.0,902.5
912,863.75,848.0,902.5
913,863.75,847.25,901.75
914,863.0,847.25,901.75
915,862.25,846.5,901.75
916,865.25,845.75,901.0
917,865.25,845.0,901.0
918,864.5,844.25,901.0
919,863.75,843.5,904.0
920,863.0,842.75,903.25
921,862.25,842.0,903.25
922,861.5,841.25,914.25
923,861.5,840.5,913.5
924,861.5,840.5,912.75
925,860.75,843.5,915.75
926,860.0,842.75,915.0
927,859.25,842.0,915.0
928,858.5,841.25,914.25
929,858.5,841.25,913.5
930,857.75,841.25,912.75
931,857.75,841.25,912.0
932,857.0,841.25,912.0
933,857.0,840.5,911.25
934,856.25,839.75,911.25
935,855.5,839.75,911.25
936,854.75,839.0,914.25
937,854.0,838.25,913.5
938,853.25,837.5,912.75
939,853.25,837.5,912.0
940,852.5,836.75,911.25
941,852.5,836.0,911.25
942,851.75,836.0,911.25
943,851.0,836.0,910.5
944,851.0,835.25,913.5
945,850.25,834.5,912.75
946,850.25,833.75,912.0
947,849.5,833.0,915.0
948,848.75,832.25,914.25
949,848.75,831.5,914.25
950,848.0,831.5,913.5
951,847.25,831.5,912.75
952,846.5,831.5,912.0
953,845.75,830.75,911.25
954,845.0,830.0,911.25
955,844.25,829.25,914.25
956,843.5,828.5,913.5
957,842.75,827.75,916.5
958,842.75,827.75,915.75
959,842.0,827.0,915.0
960,842.0,827.0,914.25
961,841.25,827.0,914.25
962,841.25,827.0,914.25
963,844.25,826.25,914.25
964,843.5,825.5,913.5
965,842.75,824.75,916.5
966,845.75,827.75,916.5
967,845.0,827.75,915.75
968,845.0,827.0,915.75
969,844.25,827.0,915.75
970,843.5,827.0,915.75
971,846.5,826.25,915.75
972,846.5,826.25,915.75
973,845.75,825.5,915.0
974,845.75,825.5,914.25
975,845.0,825.5,914.25
976,844.25,824.75,913.5
977,844.25,824.0,913.5
978,844.25,824.0,913.5
979,843.5,823.25,913.5
980,842.75,823.25,912.75
981,842.75,822.5,912.0
982,842.75,821.75,911.25
983,842.0,821.0,911.25
984,842.0,820.25,911.25
985,845.0,820.25,910.5
986,844.25,819.5,909.75
987,843.5,818.75,909.0
988,843.5,818.0,908.25
